День,Название группы,№ Группы,Тип условия показа,Ключевая фраза,Условие подбора аудитории,Условие подбора аудитории,Название корректировки,Корректировки,Поисковый запрос,Категория запроса,Упоминания брендов в запросах,Тип соответствия,Подобранная фраза,№ Объявления,Заголовок,Статус объявления,Тип объявления,Текст,Ссылка,Путь до изображения,Название файла изображения,Идентификатор видео,Путь до превью видео,Формат,Источник текста,Название товара или каталога,Производитель товара,Категория товара,Тип площадки,Вид размещения,Тематика телеграм-канала,Тип устройства,Тип операционной системы,Тип связи,Пол,Возраст,Уровень платежеспособности,Уровень трат в категории,"Расход, ₽",Показы,Клики,Конверсии,"CR, %","CPA, ₽","CTR, %","CPC, ₽",Взвешенные показы,"Взвешенный CTR, %",Ср. объём трафика,Ср. позиция показа,Ср. позиция клика,"Отказы, %",Глубина просмотра
19.08.2026,G1-G3  - групповая рыбалка Сочи,5788984305,Автотаргетинг,,-,0,-,0,астрахань база отдыха,Широкие запросы,Запросы без упоминания брендов,-,,1918830392081206022,3 часа рыбалки в море - слоты каждый день,Активные,Комбинаторное,"Не бронируйте весь катер - место в группе 2800 ₽, катамаран ""Моряк Попай"", до 8 чел.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Мужской,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.46,0.00,45.59,4.00,-,-,-
19.08.2026,G1-G3  - групповая рыбалка Сочи,5788984305,Автотаргетинг,,-,0,-,0,база отдыха море,Целевые запросы,Запросы без упоминания брендов,-,,1918830392081206022,3 часа рыбалки в море - слоты каждый день,Активные,Комбинаторное,"Не бронируйте весь катер - место в группе 2800 ₽, катамаран ""Моряк Попай"", до 8 чел.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Женский,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.73,0.00,72.75,4.00,-,-,-
19.08.2026,G1-G3  - групповая рыбалка Сочи,5788984305,Автотаргетинг,,-,0,-,0,база отдыха с рыбалкой,Широкие запросы,Запросы без упоминания брендов,-,,1918830392081206022,Морская рыбалка - катамаран "Моряк Попай",Активные,Комбинаторное,"Рыбалка в Сириусе с катамарана. 2800 ₽, 3 часа в море, слоты 07:30/10:30/13:30/16:30",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Не определен,Не определен,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,-,-,-,-
19.08.2026,G1-G3  - групповая рыбалка Сочи,5788984305,Автотаргетинг,,-,0,-,0,база отдыха с рыбалкой,Широкие запросы,Запросы без упоминания брендов,-,,1918830392081206022,"Рыбалка в Сириусе с катамарана - Имеретинка, линия 2",Активные,Комбинаторное,"Групповая морская рыбалка на катамаране ""Моряк Попай"", 2800 ₽/чел. и 3 часа в море",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Не определен,Не определен,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.75,0.00,75.19,-,-,-,-
19.08.2026,G1-G3  - групповая рыбалка Сочи,5788984305,Автотаргетинг,,-,0,-,0,база отдыха с рыбалкой в ленинградской области недорого,Целевые запросы,Запросы без упоминания брендов,-,,1918830392081206022,3 часа рыбалки в море - слоты каждый день,Активные,Комбинаторное,"Не бронируйте весь катер - место в группе 2800 ₽, катамаран ""Моряк Попай"", до 8 чел.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Мужской,35-44 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.65,0.00,64.92,1.00,-,-,-
19.08.2026,G1-G3  - групповая рыбалка Сочи,5788984305,Автотаргетинг,,-,0,-,0,база отдыха с рыболовным озером,Широкие запросы,Запросы без упоминания брендов,-,,1918830392081206022,Групповая рыбалка в Сириусе - до 8 человек,Активные,Комбинаторное,"Групповая морская рыбалка на катамаране ""Моряк Попай"", 2800 ₽/чел. и 3 часа в море",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Не определен,Не определен,Остальные,Не определено,0.00,3,0,0,-,-,0.00,-,2.73,0.00,90.98,-,-,-,-
19.08.2026,G1-G3  - групповая рыбалка Сочи,5788984305,Автотаргетинг,,-,0,-,0,база отдыха с рыболовным озером,Широкие запросы,Запросы без упоминания брендов,-,,1918830392081206022,"Рыбалка в Сириусе с катамарана - Имеретинка, линия 2",Активные,Комбинаторное,"Групповая морская рыбалка на катамаране ""Моряк Попай"", 2800 ₽/чел. и 3 часа в море",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Не определен,Не определен,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,-,-,-,-
19.08.2026,G1-G3  - групповая рыбалка Сочи,5788984305,Автотаргетинг,,-,0,-,0,база отдыха с рыболовным озером,Широкие запросы,Запросы без упоминания брендов,-,,1918830392081206022,"Рыбалка в Сириусе с катамарана - Имеретинка, линия 2",Активные,Комбинаторное,"Рыбалка в Сириусе с катамарана. 2800 ₽, 3 часа в море, слоты 07:30/10:30/13:30/16:30",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Не определен,Не определен,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.86,0.00,86.47,-,-,-,-
19.08.2026,G1-G3  - групповая рыбалка Сочи,5788984305,Автотаргетинг,,-,0,-,0,база отдыха с рыболовным озером,Широкие запросы,Запросы без упоминания брендов,-,,1918830392081206022,"Рыбалка в Сириусе с катамарана - Имеретинка, линия 2",Активные,Комбинаторное,"Рыбалка в Сириусе с катамарана. 2800 ₽, 3 часа в море, слоты 07:30/10:30/13:30/16:30",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Планшеты,Android,Wi-Fi,Не определен,Не определен,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.75,0.00,75.19,-,-,-,-
19.08.2026,G1-G3  - групповая рыбалка Сочи,5788984305,Автотаргетинг,,-,0,-,0,база отдыха самарская область,Широкие запросы,Запросы без упоминания брендов,-,,1918830392081206022,3 часа рыбалки в море - слоты каждый день,Активные,Комбинаторное,"Не бронируйте весь катер - место в группе 2800 ₽, катамаран ""Моряк Попай"", до 8 чел.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,Мужской,25-34 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.43,0.00,42.99,4.00,-,-,-
19.08.2026,G1-G3  - групповая рыбалка Сочи,5788984305,Автотаргетинг,,-,0,-,0,базы отдыха на волге в самаре с рыбалкой,Целевые запросы,Запросы без упоминания брендов,-,,1918830392081206022,3 часа рыбалки в море - слоты каждый день,Активные,Комбинаторное,"Не бронируйте весь катер - место в группе 2800 ₽, катамаран ""Моряк Попай"", до 8 чел.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Женский,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.85,0.00,84.90,6.00,-,-,-
19.08.2026,G1-G3  - групповая рыбалка Сочи,5788984305,Автотаргетинг,,-,0,-,0,базы отдыха с рыбалкой,Целевые запросы,Запросы без упоминания брендов,-,,1918830392081206022,3 часа рыбалки в море - слоты каждый день,Активные,Комбинаторное,"Не бронируйте весь катер - место в группе 2800 ₽, катамаран ""Моряк Попай"", до 8 чел.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,Женский,25-34 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
19.08.2026,G1-G3  - групповая рыбалка Сочи,5788984305,Автотаргетинг,,-,0,-,0,базы отдыха с рыбалкой краснодарский край,Целевые запросы,Запросы без упоминания брендов,-,,1918830392081206022,3 часа рыбалки в море - слоты каждый день,Активные,Комбинаторное,"Групповая морская рыбалка на катамаране ""Моряк Попай"", 2800 ₽/чел. и 3 часа в море",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Десктопы,Не определён,Wi-Fi,Женский,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.44,0.00,44.42,6.00,-,-,-
19.08.2026,G1-G3  - групповая рыбалка Сочи,5788984305,Автотаргетинг,,-,0,-,0,билет на поход на рыбалку,Широкие запросы,Запросы без упоминания брендов,-,,1918830392081206022,Групповая рыбалка - снасти включены - Сириус,Активные,Комбинаторное,"Групповая морская рыбалка на катамаране ""Моряк Попай"", 2800 ₽/чел. и 3 часа в море",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,Мужской,18-24 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.29,0.00,28.60,5.00,-,-,-
19.08.2026,G1-G3  - групповая рыбалка Сочи,5788984305,Автотаргетинг,,-,0,-,0,водные развлечения на море,Широкие запросы,Запросы без упоминания брендов,-,,1918830392081206022,Морская рыбалка - катамаран "Моряк Попай",Активные,Комбинаторное,"Групповая морская рыбалка на катамаране ""Моряк Попай"", 2800 ₽/чел. и 3 часа в море",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Мобильная связь,Женский,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.74,0.00,74.17,1.00,-,-,-
