День,Название группы,№ Группы,Тип условия показа,Ключевая фраза,Условие подбора аудитории,Условие подбора аудитории,Название корректировки,Корректировки,Поисковый запрос,Категория запроса,Упоминания брендов в запросах,Тип соответствия,Подобранная фраза,№ Объявления,Статус объявления,Тип объявления,Заголовок,Текст,Ссылка,Путь до изображения,Название файла изображения,Идентификатор видео,Путь до превью видео,Формат,Источник текста,Тип площадки,Вид размещения,Тематика телеграм-канала,Тип устройства,Тип операционной системы,Тип связи,Пол,Возраст,Уровень платежеспособности,Уровень трат в категории,"Расход, ₽",Показы,Клики,Конверсии,"CR, %","CPA, ₽","CTR, %","CPC, ₽",Взвешенные показы,"Взвешенный CTR, %",Ср. объём трафика,Ср. позиция показа,Ср. позиция клика
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,яхта екб,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Женский,25-34 года,2–5%,Не определено,0.00,1,1,0,0.00,-,100.00,0.00,0.43,232.55,43.00,4.00,4.00
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,яхта пермь,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Не определен,Не определен,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.60,0.00,59.53,4.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,яхта пермь,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,"Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Не определен,Не определен,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.59,0.00,58.67,4.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,яхта пермь прогулка,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Не определен,Не определен,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.58,0.00,58.34,4.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,яхта саратов прокат,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Женский,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.86,0.00,85.64,2.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,яхта сириус,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,Яхта целиком на закат. Сириус,"Закат с Имеретинского порта, 18:00–20:00. Яхта целиком",https://boat-sochi.ru?utm_term=zakat_my#zakat,http://direct.yandex.ru/images/direct/4866625/pT1pWjlCvdR8D5wUImCOUA,закат 1 (1).jpg,-,-,Текстово-графический,Оригинальный,Поиск,Товарная галерея,Не определено,Смартфоны,iOS,Wi-Fi,Мужской,45-54 года,Топ 1%,Не определено,0.00,1,0,0,-,-,0.00,-,2.57,0.00,257.11,1.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,яхта сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Женский,35-44 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.77,0.00,77.49,6.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,яхта сочи аренда,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Женский,25-34 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.32,0.00,32.24,4.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,яхта сочи аренда,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,Мужской,25-34 года,6–10%,Не определено,0.00,1,0,0,-,-,0.00,-,0.76,0.00,76.47,6.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,яхта сочи аренда в час,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,"Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,Женский,25-34 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.84,0.00,83.90,6.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,яхтенный центр сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,"Закат с Имеретинского порта, 18:00–20:00. Яхта целиком",https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Мужской,45-54 года,Топ 1%,Не определено,0.00,1,0,0,-,-,0.00,-,0.50,0.00,49.64,4.00,-
